,Iteration,Best_SP,Temperature,TimeElapsed
0,0,204300,0.1,0.0
1,1,204300,0.09999400035997841,0.05766119999999986
2,2,204300,0.09998800143982724,0.03195730000000019
3,3,204300,0.09998200323941692,0.10255360000000002
4,4,199500,0.09997600575861794,0.028931800000000063
5,5,194700,0.09997000899730082,0.12330510000000006
6,6,189900,0.09996401295533609,0.037597799999999904
7,7,189900,0.09995801763259432,0.04555050000000005
8,8,185100,0.09995202302894611,0.029075000000000184
9,9,178380,0.0999460291442621,0.028460599999999836
10,10,178380,0.09994003597841294,0.10394489999999967
11,11,173580,0.09993404353126936,0.07030210000000015
12,12,173580,0.09992805180270206,0.09361180000000013
13,13,173580,0.09992206079258178,0.07686579999999976
14,14,173580,0.09991607050077934,0.07525789999999999
15,15,173580,0.09991008092716556,0.07983079999999987
16,16,173580,0.09990409207161127,0.06906519999999983
17,17,168780,0.09989810393398735,0.08792279999999986
18,18,168780,0.09989211651416473,0.02926540000000033
19,19,168780,0.09988612981201433,0.11197329999999983
20,20,168780,0.09988014382740713,0.05899739999999998
21,21,168780,0.09987415856021414,0.07646479999999967
22,22,168780,0.09986817401030641,0.0669282
23,23,168780,0.099862190177555,0.0651828000000001
24,24,168780,0.099856207061831,0.038559599999999694
25,25,168780,0.09985022466300553,0.058100299999999994
26,26,168780,0.09984424298094975,0.06794240000000018
27,27,163980,0.09983826201553488,0.058756300000000206
28,28,163980,0.09983228176663211,0.08571249999999964
29,29,163980,0.09982630223411271,0.03930379999999989
30,30,163980,0.09982032341784794,0.030175700000000028
31,31,163980,0.09981434531770914,0.04826200000000025
32,32,163980,0.09980836793356763,0.07817079999999965
33,33,163980,0.0998023912652948,0.020650999999999975
34,34,163980,0.09979641531276205,0.10360749999999985
35,35,163980,0.09979044007584083,0.05850699999999964
36,36,159180,0.0997844655544026,0.010732400000000197
37,37,159180,0.09977849174831883,0.06615319999999958
38,38,159180,0.0997725186574611,0.02240209999999987
39,39,159180,0.09976654628170092,0.04799160000000047
40,40,159180,0.09976057462090993,0.08472599999999986
41,41,159180,0.09975460367495971,0.028869000000000256
42,42,159180,0.09974863344372194,0.10390920000000037
43,43,159180,0.09974266392706828,0.030511100000000013
44,44,159180,0.09973669512487046,0.05022459999999995
45,45,159180,0.09973072703700021,0.10218719999999948
46,46,159180,0.09972475966332932,0.0653492
47,47,159180,0.09971879300372959,0.06913940000000007
48,48,159180,0.09971282705807286,0.08895810000000015
49,49,159180,0.09970686182623098,0.08044589999999996
50,50,159180,0.09970089730807588,0.055506799999999856
51,51,159180,0.09969493350347947,0.045071099999999475
52,52,159180,0.0996889704123137,0.06259399999999982
53,53,159180,0.09968300803445057,0.10105699999999995
54,54,159180,0.0996770463697621,0.0922818000000003
55,55,159180,0.09967108541812034,0.10319889999999976
56,56,159180,0.09966512517939737,0.09485420000000033
57,57,159180,0.09965916565346529,0.061456299999999686
58,58,159180,0.09965320684019625,0.11090090000000075
59,59,159180,0.09964724873946244,0.05752519999999972
60,60,159180,0.09964129135113604,0.0798445000000001
61,61,159180,0.0996353346750893,0.07836249999999989
62,62,159180,0.09962937871119448,0.07338120000000004
63,63,159180,0.09962342345932389,0.02151000000000014
64,64,159180,0.09961746891934983,0.029859499999999706
65,65,159180,0.09961151509114467,0.07797260000000072
66,66,159180,0.09960556197458079,0.09682440000000003
67,67,159180,0.09959960956953061,0.030804599999999738
68,68,159180,0.09959365787586659,0.09489389999999975
69,69,159180,0.09958770689346119,0.06312370000000023
70,70,154380,0.09958175662218693,0.02984900000000046
71,71,154380,0.09957580706191635,0.07523519999999984
72,72,154380,0.09956985821252202,0.06009530000000041
73,73,149580,0.09956391007387654,0.04401250000000001
74,74,149580,0.09955796264585252,0.04701310000000003
75,75,149580,0.09955201592832266,0.08127489999999948
76,76,149580,0.09954606992115964,0.10068760000000054
77,77,149580,0.09954012462423616,0.09989069999999955
78,78,149580,0.09953418003742497,0.1076302000000009
79,79,149580,0.09952823616059889,0.06703629999999983
80,80,149580,0.0995222929936307,0.17362379999999966
81,81,149580,0.09951635053639325,0.16623330000000003
82,82,149580,0.09951040878875943,0.21474309999999974
83,83,149580,0.09950446775060214,0.10538080000000072
84,84,149580,0.0994985274217943,0.07419849999999961
85,85,149580,0.09949258780220889,0.07064729999999919
86,86,149580,0.09948664889171889,0.02827019999999969
87,87,149580,0.09948071069019733,0.06799759999999999
88,88,149580,0.09947477319751727,0.0797340000000002
89,89,149580,0.0994688364135518,0.08892439999999979
90,90,149580,0.09946290033817402,0.08049199999999956
91,91,149580,0.0994569649712571,0.0387758999999992
92,92,149580,0.0994510303126742,0.03042319999999954
93,93,149580,0.09944509636229854,0.01128769999999868
