,Iteration,Best_SP,Temperature,TimeElapsed
0,0,201360,,0.0
1,1,201360,,0.007753300000004515
2,2,196560,,0.00738009999999889
3,3,196560,,0.006139700000005632
4,4,193680,,0.006311199999998962
5,5,188880,,0.006067000000001599
6,6,188880,,0.006342300000000023
7,7,188880,,0.005718600000001572
8,8,188880,,0.004884299999993402
9,9,188880,,0.004686200000001861
10,10,188880,,0.004864200000000096
11,11,184080,,0.004636900000001276
12,12,179280,,0.0068099000000003684
13,13,174480,,0.0045841999999964855
14,14,174480,,0.004694600000000548
15,15,174480,,0.004457299999998554
16,16,174480,,0.004573399999998173
17,17,174480,,0.004471000000002334
18,18,174480,,0.004535199999999406
19,19,174480,,0.004529599999997913
20,20,174480,,0.0045915999999976975
21,21,169680,,0.0045422999999971125
22,22,169680,,0.004475899999995647
23,23,169680,,0.004589199999998073
24,24,169680,,0.004545799999995381
25,25,169680,,0.0045594999999991614
26,26,169680,,0.005153299999996364
27,27,169680,,0.0054007000000027006
28,28,169680,,0.0055145000000038635
29,29,169680,,0.005422200000005262
30,30,167820,,0.00733460000000008
31,31,167820,,0.005849099999998941
32,32,167820,,0.006070300000004636
33,33,167820,,0.00496559999999846
34,34,158220,,0.004648599999995895
35,35,158220,,0.004620700000003808
36,36,158220,,0.00458489999999756
37,37,158220,,0.004475999999996816
38,38,158220,,0.004535799999999313
39,39,158220,,0.004630300000002308
40,40,158220,,0.004543499999996925
41,41,158220,,0.00463460000000282
42,42,158220,,0.004505299999998158
43,43,158220,,0.00443939999999543
44,44,158220,,0.005401400000003775
45,45,158220,,0.005353999999996972
46,46,158220,,0.005400999999999101
47,47,158220,,0.005274700000001076
48,48,158220,,0.004693400000000736
49,49,158220,,0.0044996000000026015
50,50,158220,,0.004500600000000077
51,51,157320,,0.0044868000000022334
52,52,157320,,0.004690099999997699
53,53,157320,,0.004508399999998858
54,54,157320,,0.004988199999999665
55,55,157320,,0.004600199999998722
56,56,157320,,0.004675800000001118
57,57,157320,,0.004598899999997741
58,58,157320,,0.004695300000001623
59,59,147720,,0.004677800000003174
60,60,147720,,0.004620799999997871
61,61,147720,,0.004620199999997965
62,62,147720,,0.0046473999999960824
63,63,147720,,0.004670599999997194
64,64,147720,,0.00463940000000207
65,65,147720,,0.004623000000002264
66,66,147720,,0.004603999999993391
67,67,147720,,0.00451779999999502
68,68,147720,,0.00460819999999984
69,69,147720,,0.004585200000001066
70,70,147720,,0.004610200000001896
71,71,147720,,0.0045557999999985554
72,72,147720,,0.004601100000002134
73,73,147720,,0.004579399999997236
74,74,147720,,0.0046327000000019325
75,75,147720,,0.004603600000002928
76,76,147720,,0.004655099999993695
77,77,147720,,0.0046182999999970775
78,78,147720,,0.004599699999999984
79,79,147720,,0.00456439999999958
80,80,147720,,0.004625399999994784
81,81,147720,,0.004593700000000922
82,82,147720,,0.004645099999997626
83,83,147720,,0.004578199999997423
84,84,147720,,0.004616200000000958
85,85,147720,,0.004623499999993896
86,86,147720,,0.004599599999998816
87,87,147720,,0.0046330999999995015
88,88,147720,,0.004576199999995367
89,89,147720,,0.0045797000000007415
90,90,147720,,0.004596999999996854
91,91,147720,,0.004591800000000035
92,92,147720,,0.004602800000000684
93,93,147720,,0.004593200000002184
94,94,147720,,0.004592399999999941
95,95,147720,,0.004589900000006253
96,96,147720,,0.00463489999999922
97,97,147720,,0.004609800000004327
98,98,147720,,0.0045717999999936865
99,99,147720,,0.004640399999999545
100,100,147720,,0.004565200000001823
101,101,147720,,0.0048077000000006365
102,102,147720,,0.00455310000000253
103,103,147720,,0.004610200000001896
104,104,147720,,0.004583699999997748
105,105,147720,,0.0045459999999977185
106,106,147720,,0.004588099999999429
107,107,147720,,0.00456949999999523
108,108,147720,,0.004556399999998462
109,109,147720,,0.004597399999994423
110,110,147720,,0.004612800000003858
111,111,147720,,0.004565100000000655
112,112,147720,,0.004557999999995843
113,113,147720,,0.004582999999996673
114,114,147720,,0.00458150000000046
115,115,147720,,0.00526760000000337
116,116,147720,,0.0046607000000022936
117,117,147720,,0.004911399999997457
118,118,147720,,0.004728800000002309
119,119,147720,,0.004689100000000224
120,120,147720,,0.004612200000003952
121,121,147720,,0.0046486999999970635
122,122,147720,,0.004633799999993471
123,123,147720,,0.004598899999997741
124,124,147720,,0.005768899999999633
125,125,147720,,0.00467289999999565
126,126,147720,,0.0046792000000053235
127,127,147720,,0.004656399999994676
128,128,147720,,0.004557500000004211
129,129,147720,,0.004633300000001839
130,130,147720,,0.004653999999995051
131,131,147720,,0.004661800000000937
132,132,147720,,0.004580599999997048
133,133,147720,,0.004640799999997114
134,134,147720,,0.004945599999999217
135,135,147720,,0.0046330999999995015
136,136,147720,,0.004581100000002891
137,137,147720,,0.0057082999999948925
138,138,147720,,0.006176100000004681
139,139,147720,,0.006717800000004104
140,140,147720,,0.004900500000005081
141,141,147720,,0.004753100000002064
142,142,147720,,0.005154399999995007
143,143,147720,,0.004749199999999121
144,144,147720,,0.005554699999997581
145,145,147720,,0.004840999999998985
146,146,147720,,0.006052400000001512
147,147,147720,,0.005688100000000418
148,148,147720,,0.006052000000003943
149,149,147720,,0.007722399999998686
150,150,147720,,0.006548899999998525
151,151,147720,,0.006387300000000096
152,152,147720,,0.007939700000001437
153,153,147720,,0.00587110000000024
154,154,147720,,0.00587420000000094
155,155,147720,,0.00604669999999885
156,156,147720,,0.005770900000001689
157,157,147720,,0.005402000000003682
158,158,147720,,0.004759699999993927
159,159,147720,,0.004781200000003594
160,160,147720,,0.004765900000002432
161,161,147720,,0.004638900000003332
