,Iteration,Best_SP,Temperature,TimeElapsed
0,0,195540,1.0,0.0
1,1,190740,0.9994003597841296,0.027407999999999877
2,2,185940,0.9988014382740711,0.04903460000000015
3,3,181140,0.9982032341784787,0.04056940000000009
4,4,181140,0.997605746209098,0.0921692999999999
5,5,181140,0.9970089730807576,0.0503768
6,6,176340,0.996412913511359,0.02142799999999978
7,7,176340,0.995817566221868,0.04223379999999999
8,8,176340,0.9952229299363057,0.04764659999999976
9,9,174480,0.9946290033817385,0.03176440000000014
10,10,174480,0.9940357852882703,0.0339176000000001
11,11,174480,0.9934432743890323,0.03776040000000025
12,12,174480,0.9928514694201748,0.047471300000000216
13,13,169680,0.9922603691208574,0.037227800000000144
14,14,169680,0.9916699722332409,0.0286287999999999
15,15,169680,0.991080277502478,0.04810329999999974
16,16,164880,0.9904912836767038,0.03712080000000029
17,17,164880,0.9899029895070285,0.0566728000000003
18,18,164880,0.9893153937475269,0.07921790000000017
19,19,164880,0.9887284951552305,0.050551299999999966
20,20,164880,0.9881422924901188,0.028876199999999574
21,21,164880,0.9875567845151096,0.054619000000000195
22,22,164880,1.0,0.027068799999999893
23,23,164880,0.9994003597841296,0.028650000000000286
24,24,162960,0.9988014382740711,0.1053014000000001
25,25,162960,0.9982032341784787,0.06882150000000031
26,26,162960,0.997605746209098,0.07648030000000006
27,27,162960,0.9970089730807576,0.04017819999999972
28,28,162960,0.996412913511359,0.0747255
29,29,162960,0.995817566221868,0.0968589999999998
30,30,162960,1.0,0.01895979999999975
31,31,162960,0.9994003597841296,0.05681130000000012
32,32,162960,0.9988014382740711,0.040041299999999946
33,33,162960,0.9982032341784787,0.03931880000000021
34,34,162960,0.997605746209098,0.07842040000000017
35,35,162960,0.9970089730807576,0.03935539999999982
36,36,162960,0.996412913511359,0.018342599999999987
37,37,162960,0.995817566221868,0.01899609999999985
38,38,162960,1.0,0.07517260000000014
39,39,162960,0.9994003597841296,0.053541400000000294
40,40,162960,0.9988014382740711,0.029932800000000093
41,41,162960,0.9982032341784787,0.1056664000000005
42,42,162960,0.997605746209098,0.0383426999999994
43,43,162960,0.9970089730807576,0.009745099999999951
44,44,162960,0.996412913511359,0.04748859999999944
45,45,162960,1.0,0.06507560000000012
46,46,162960,0.9994003597841296,0.03889340000000008
47,47,162960,0.9988014382740711,0.07692399999999999
48,48,162960,0.9982032341784787,0.00962469999999982
49,49,162960,0.997605746209098,0.04860169999999986
50,50,162960,0.9970089730807576,0.06759209999999971
51,51,162960,0.996412913511359,0.01031540000000053
52,52,162960,1.0,0.05662959999999995
53,53,162960,0.9994003597841296,0.06959819999999972
54,54,162960,0.9988014382740711,0.017632000000000758
55,55,162960,0.9982032341784787,0.10871470000000016
56,56,162960,0.997605746209098,0.05574260000000031
57,57,162960,0.9970089730807576,0.019439699999999505
58,58,162960,0.996412913511359,0.029916200000000615
59,59,162960,0.995817566221868,0.07586870000000001
60,60,162960,1.0,0.06913389999999975
61,61,162960,0.9994003597841296,0.05364999999999931
62,62,162960,0.9988014382740711,0.059352800000000094
63,63,162960,0.9982032341784787,0.0386810999999998
64,64,162960,0.997605746209098,0.05480859999999943
65,65,162960,0.9970089730807576,0.029349599999999754
66,66,162960,0.996412913511359,0.01192879999999974
67,67,162960,0.995817566221868,0.010397700000000398
68,68,162960,0.9952229299363057,0.022688899999999457
69,69,162960,0.9946290033817385,0.02662190000000031
70,70,162960,0.9940357852882703,0.03131800000000062
71,71,162960,0.9934432743890323,0.010419200000000295
72,72,162960,0.9928514694201748,0.02938900000000011
73,73,162960,0.9922603691208574,0.012035599999999924
74,74,162960,0.9916699722332409,0.011440200000000011
75,75,162960,0.991080277502478,0.029530400000000512
76,76,162960,0.9904912836767038,0.05477530000000019
77,77,162960,1.0,0.07754220000000078
78,78,162960,0.9994003597841296,0.05263639999999992
79,79,162960,0.9988014382740711,0.0341143000000006
80,80,162960,0.9982032341784787,0.036833399999999905
81,81,162960,0.997605746209098,0.035051699999999464
82,82,162960,0.9970089730807576,0.04029039999999995
83,83,162960,0.996412913511359,0.039740499999999734
84,84,162960,1.0,0.06645150000000033
85,85,162960,0.9994003597841296,0.03309129999999971
86,86,162960,0.9988014382740711,0.017546199999999956
87,87,162960,0.9982032341784787,0.014975800000000206
88,88,162960,0.997605746209098,0.03148860000000031
89,89,162960,0.9970089730807576,0.029749400000000037
90,90,162960,0.996412913511359,0.032057299999999955
91,91,162960,0.995817566221868,0.03218589999999999
92,92,162960,1.0,0.08407650000000011
93,93,162960,0.9994003597841296,0.032135900000000106
94,94,162960,0.9988014382740711,0.03125720000000065
95,95,162960,0.9982032341784787,0.029066399999999604
96,96,162960,0.997605746209098,0.03100980000000053
97,97,162960,0.9970089730807576,0.03009459999999997
98,98,162960,0.996412913511359,0.031203999999999787
99,99,162960,1.0,0.050036099999999806
100,100,162960,0.9994003597841296,0.010167599999999943
101,101,162960,0.9988014382740711,0.03131590000000006
102,102,162960,0.9982032341784787,0.02782709999999966
103,103,162960,0.997605746209098,0.01099690000000031
104,104,162960,0.9970089730807576,0.03326600000000024
105,105,162960,0.996412913511359,0.02771699999999999
106,106,162960,0.995817566221868,0.020177799999999912
107,107,162960,0.9952229299363057,0.014872300000000394
108,108,162960,0.9946290033817385,0.011548699999999634
109,109,162960,0.9940357852882703,0.03637289999999993
110,110,162960,0.9934432743890323,0.008887800000000112
111,111,162960,0.9928514694201748,0.049977500000000674
112,112,162960,0.9922603691208574,0.029777000000000164
113,113,162960,0.9916699722332409,0.04927930000000025
